날짜,WTI,Brent,Dubai
2009-07-27,70.09,70.04,68.98
2009-07-24,66.5,68.89,67.89
2009-07-23,65.83,68.12,65.75
2009-07-22,64.17,65.39,64.65
2009-07-21,64.75,66.1,64.9
2009-07-20,64.12,64.88,65.31
2009-07-17,63.63,63.7,63.19
2009-07-16,61.97,62.12,63.16
2009-07-15,61.82,61.44,62.03
2009-07-14,59.45,60.28,62.08
2009-07-13,59.82,58.6,60.5
2009-07-10,59.91,58.83,60.78
2009-07-09,60.32,59.26,61.74
2009-07-08,60.27,59.91,62.48
2009-07-07,62.7,62.08,64
2009-07-06,64.06,63.08,64.26
2009-07-03,65.54,65.37,66.72
2009-07-02,67.02,66.17,67.98
2009-07-01,69.25,68.9,69.91
2009-06-30,69.08,68.09,71.85
2009-06-29,71.5,69.89,69.39
2009-06-26,69.39,68.42,70.8
2009-06-25,69.81,68.39,69.07
2009-06-24,68.15,68.17,68.86
2009-06-23,68.95,66.76,66.58
2009-06-22,66.94,66.27,69.33
2009-06-19,69.73,70.79,71.36
2009-06-18,71.5,70.24,71.01
2009-06-17,70.89,69.31,70.18
2009-06-16,70.86,70.6,70.1
2009-06-15,70.41,68.12,70.73
2009-06-12,72.22,69.94,71.48
2009-06-11,72.76,71.54,71.19
2009-06-10,71.27,70.5,70.95
2009-06-09,69.85,68.95,69.24
2009-06-08,68.41,67.52,67.32
2009-06-05,68.57,67.76,69.08
2009-06-04,68.78,67.73,66.83
2009-06-03,65.94,65.91,67.72
2009-06-02,68.87,67.69,66.46
2009-06-01,68.34,66.84,66.28
2009-05-29,66.35,64.93,63.86
2009-05-28,65.09,63.57,61.23
2009-05-27,63.46,61.47,61.05
2009-05-26,62.49,59.29,58.28
2009-05-25,61.71,58.91,59.15
2009-05-22,60.93,58.53,59.51
2009-05-21,60.34,58.07,59.23
2009-05-20,61.59,58.99,58.59
2009-05-19,59.57,57.07,58.7
2009-05-18,58.04,57.56,58.09
2009-05-15,56.36,56.5,57.87
2009-05-14,58.61,56.08,56.52
2009-05-13,58.04,57.56,58.09
2009-05-12,58.86,56.64,57.37
2009-05-11,58.5,55.85,56.75
2009-05-08,58.63,56.18,56.76
2009-05-07,56.71,56.02,56.86
2009-05-06,56.34,54.55,53.97
2009-05-05,53.84,52.8,53.32
2009-05-04,54.46,52.375,52.62
2009-05-01,53.18,51.95,51.34
2009-04-30,51.11,50.37,50.06
2009-04-29,50.99,50.57,49.2
2009-04-28,49.58,48.99,48.02
2009-04-27,50.82,49.39,48.81
2009-04-24,50.75,50.79,48.94
2009-04-23,48.94,48.79,48.25
2009-04-22,47.36,48.52,48.61
2009-04-21,46.79,48.82,48.58
2009-04-20,45.88,48.98,50.98
2009-04-17,50.33,52.35,51.16
2009-04-16,49.97,51.99,51.61
2009-04-15,49.27,51.3,51.46
2009-04-14,49.41,51.67,51.02
2009-04-13,50.07,52.265,52.15
2009-04-09,52.24,52.86,51.99
2009-04-08,49.4,52.09,49.17
2009-04-07,49.15,50.99,51.2
2009-04-06,51.05,50.86,52.58
2009-04-03,52.51,50.76,50.75
2009-04-02,52.64,50.87,48.24
2009-04-01,48.39,46.54,47.01
2009-03-31,49.65,46.48,46.8
2009-03-30,48.43,48.44,48.31
2009-03-27,52.38,50.31,50.87
2009-03-26,54.34,51.31,50.42
2009-03-25,52.22,51.1,50.16
2009-03-24,53.52,51.33,50.22
2009-03-23,53.19,51.87,49.61
2009-03-20,51.25,49.9,48.62
2009-03-19,51.61,48.06,46.62
2009-03-18,48.15,45.27,46.04
2009-03-17,49.18,45.92,43.77
2009-03-16,47.35,43.98,42.07
2009-03-13,46.26,45.24,44.03
2009-03-12,47.03,42.65,41.46
2009-03-11,42.35,43.01,43.1
2009-03-10,45.71,43.89,43.12
2009-03-09,47.08,44.41,43.71
2009-03-06,44.65,43.05,43.04
2009-03-05,45.39,44.65,43.98
2009-03-04,45.4,46.3,41.93
2009-03-03,40.17,43.2,41.24
2009-03-02,40.18,43.41,43.66
2009-02-27,44.79,44.66,44.05
2009-02-26,45.1,45.5,43.38
2009-02-25,41.83,42.66,41.39
2009-02-24,39.18,40.4,40.13
2009-02-23,37.33,41.22,41.44
2009-02-20,39.34,39.96,41.38
2009-02-19,39.49,40.5,40.1
2009-02-18,34.62,39.7,40.45
2009-02-17,34.95,40.64,42.75
2009-02-16,36.245,43.17,43.32
2009-02-13,37.54,44.19,44.36
2009-02-12,33.98,43.54,44.53
2009-02-11,34.96,44.56,44.6
2009-02-10,39.6,45.78,45.56
2009-02-09,39.59,46.85,45.12
2009-02-06,40.18,44.06,45.45
2009-02-05,41.17,44.54,43.42
2009-02-04,40.34,43.96,42.86
2009-02-03,40.8,43.61,42.74
2009-02-02,40.1,43.75,44.8
2009-01-30,41.7,44.49,43.9
2009-01-29,41.47,43.52,42.95
2009-01-28,42.16,42.47,42.59
2009-01-27,41.61,42.22,42.53
2009-01-26,45.74,47.13,42.47
2009-01-23,46.57,43.15,42.41
2009-01-22,42.19,42.74,42.15
2009-01-21,42.57,42.9,40.61
2009-01-20,38.68,43.62,40.69
2009-01-19,37.6,42.09,43.56
2009-01-16,36.52,45.62,45.1
2009-01-15,35.4,43.39,44.18
2009-01-14,37.31,42.82,44.93
2009-01-13,37.78,43.45,42.2
2009-01-12,37.61,40.64,44.29
2009-01-09,40.85,42.43,45.93
2009-01-08,41.72,42.88,45.71
2009-01-07,42.65,46.06,50.25
2009-01-06,48.61,48.57,48.53
2009-01-05,48.82,45.93,45.48
2009-01-02,46.35,40.06,42.88
2008-12-31,44.61,36.57,36.45
2008-12-30,39.04,36.2,36.74
2008-12-29,39.85,36.1,36.84
2008-12-24,31.66,33.68,36.88
2008-12-23,38.17,35.51,37.37
2008-12-22,31.12,38.39,40.44
2008-12-19,34.18,40.02,40.46
2008-12-18,36.54,40.59,42.45
2008-12-17,40.08,42.4,43.59
2008-12-16,43.63,42.71,42.55
2008-12-15,44.51,45.92,43.82
2008-12-12,46.31,43.24,42.53
2008-12-11,47.98,43.82,39.68
2008-12-10,43.55,39.26,39.28
2008-12-09,42.07,39.04,39.73
2008-12-08,43.73,41.64,39.32
2008-12-05,40.84,37.16,38.91
2008-12-04,43.68,42.38,40.92
2008-12-03,46.79,43.18,41.86
2008-12-02,46.99,44.06,42.56
2008-12-01,49.28,46.52,47.39
2008-11-28,50.99666667,48.6,47.61
2008-11-27,52.71333333,50.5,47.24
2008-11-26,54.43,49.97,44.18
2008-11-25,49.87,47.89,46.13
2008-11-24,53.53,50.2,42.82
2008-11-21,49.57,45.56,42.91
2008-11-20,48.71,46.78,44.89
2008-11-19,53.65,49.14,45.89
2008-11-18,54.39,49.31,46.67
2008-11-17,54.97,51.59,47.92
2008-11-14,57.06,51.21,49.51
2008-11-13,58.27,51.05,47.35
2008-11-12,56.17,51.94,51.26
2008-11-11,59.33,54.05,52.78
2008-11-10,62.44,56.85,55.78
2008-11-07,61.05,56.56,53.81
2008-11-06,60.77,56.18,56.21
2008-11-05,65.33,61.62,59.36
2008-11-04,70.54,64.02,55.21
2008-11-03,63.92,60.75,60.44
2008-10-31,67.82,60.72,55.74
2008-10-30,65.96,61.32,60.56
2008-10-29,67.52,64.55,55.42
2008-10-28,62.76,59.34,54.94
2008-10-27,63.25,59.55,55.705
2008-10-24,63.22,61.03,56.47
2008-10-23,66.8,65.86,58.54
2008-10-22,65.59,64.18,59.81
2008-10-21,71.23,66.24,63.53
2008-10-20,74.23,67.74,62.83
2008-10-17,71.87,66.31,61.31
2008-10-16,69.87,64.47,61.91
2008-10-15,74.56,69.07,68.59
2008-10-14,78.65,75,73.75
2008-10-13,81.21,74.18,70.93
2008-10-10,77.73,74.52,72
2008-10-09,86.59,81.71,76.54
2008-10-08,88.97,80.52,74.56
2008-10-07,90.08,83.12,77.99
2008-10-06,87.84,84.51,80.25
2008-10-03,93.89,89.5,85.41
2008-10-02,93.97,90.19,89.54
2008-10-01,98.55,92.3,88.74
2008-09-30,100.67,93.54,87.94
2008-09-29,96.38,95.94,94.11
2008-09-26,106.33,101.49,95.76
2008-09-25,110.53,100.63,95.22
2008-09-24,106.95,102.31,97.11
2008-09-23,111.17,102.13,96.68
2008-09-22,114.37,100.77,95.1
2008-09-19,104.56,93.91,89.88
2008-09-18,97.89,91.02,88.37
2008-09-17,97.16,87.02,87.17
2008-09-16,91.41,86.75,86.56
2008-09-15,95.45,90.84,92.35
2008-09-12,100.97,96.64,95.46
2008-09-11,100.62,96.47,95.62
2008-09-10,103.01,96.28,97.92
2008-09-09,102.52,99.31,98.95
2008-09-08,106.25,101.65,101.83
2008-09-05,106.25,102.03,101.33
2008-09-04,107.91,103.43,104.75
2008-09-03,109.37,104.99,103.27
2008-09-02,107.8,105.17,101.65
2008-09-01,111.64,107.78,111.64
2008-08-29,115.48,113.63,111.03
2008-08-28,115.61,113.52,112.24
2008-08-27,118.31,113.1,111.52
2008-08-26,115.59,115.89,110.52
2008-08-25,114.69,111.05,111.34
2008-08-22,114.19,114.61,116.74
2008-08-21,121.04,117.76,112.24
2008-08-20,115.07,109.01,110.7
2008-08-19,114.38,109.37,107.93
2008-08-18,112.98,108.4,109.58
2008-08-15,113.63,107.55,108.09
2008-08-14,115.01,111.16,111.9
2008-08-13,116.02,111.2,109.69
2008-08-12,113.03,109.31,110.28
2008-08-11,114.58,111.13,113.21
2008-08-08,115.14,112.58,114.16
2008-08-07,119.86,116.94,115.3
2008-08-06,118.62,114.44,116.11
2008-08-05,118.83,116.11,117.32
2008-08-04,121.42,121.7,122.51
2008-08-01,125.1,124.72,120.4
2008-07-31,124.1,124.71,123.33
2008-07-30,126.79,122.76,119.96
2008-07-29,122.19,123.01,122.53
2008-07-28,124.74,125.99,121.28
2008-07-25,122.42,125.01,122.6
2008-07-24,125.13,125.77,120.99
2008-07-23,123.92,127.72,123.58
2008-07-22,127.5,127.89,129.01
2008-07-21,131.06,129.7,127.7
2008-07-18,128.9,130.63,128.15
2008-07-17,129.37,134.81,131.08
2008-07-16,134.59,133.32,134.05
2008-07-15,138.59,136.94,140.22
2008-07-14,145.49,142.78,139.01
2008-07-11,144.72,143.98,139.03
2008-07-10,141.51,136.39,132.81
2008-07-09,135.66,134.57,134.15
2008-07-08,136.05,134.67,137.51
2008-07-07,141.37,140.26,138.91
2008-07-04,143.34,143.54,140.7
2008-07-03,145.31,144.52,140.31
2008-07-02,143.59,142.19,136.73
2008-07-01,140.99,141.55,136.56
2008-06-30,140.03,138.99,136.16
2008-06-27,140.22,139.39,135.15
2008-06-26,139.67,137.09,128.41
2008-06-25,133.97,132.03,130.8
2008-06-24,136.38,135.88,130.88
2008-06-23,136.03,135.15,130.07
2008-06-20,134.62,134.48,127.09
2008-06-19,131.97,131.59,130.62
2008-06-18,136.68,129.99,128.4
2008-06-17,134.01,131.35,129.52
2008-06-16,134.64,134.5,128.72
2008-06-13,134.86,133.89,131.03
2008-06-12,136.76,132.35,130.16
2008-06-11,136.4,134.51,127.61
2008-06-10,131.34,135.49,127.66
2008-06-09,134.86,135.66,130.71
2008-06-06,137.54,133.62,122.76
2008-06-05,127.82,122.87,117.87
2008-06-04,122.3,122.23,118.99
2008-06-03,124.34,126.19,122.23
2008-06-02,127.76,128.72,120.98
2008-05-30,127.38,127.83,120.01
2008-05-29,126.63,129.57,123.92
2008-05-28,131.04,128.92,120.82
2008-05-27,128.86,129.02,126.48
2008-05-26,130.195,129.415,126.49
2008-05-23,131.53,129.81,126.44
2008-05-22,130.85,128.99,128.97
2008-05-21,132.56,127.52,123.69
2008-05-20,129.09,123.81,120.4
2008-05-19,127.07,121.85,119.425
2008-05-16,126.33,123.06,118.45
2008-05-15,124.13,122.83,119.09
2008-05-14,124.24,121.25,119.4
2008-05-13,125.82,122.52,117.9
2008-05-12,124.23,122.2,120.2
2008-05-09,125.98,122.99,118.38
2008-05-08,123.71,119.56,116.48
2008-05-07,123.55,119.36,114.96
2008-05-06,121.87,114.94,113.25
2008-05-05,119.98,116.43,109.77
2008-05-02,116.34,111.81,104.86
2008-05-01,112.54,107.24,105.825
2008-04-30,113.48,109.87,106.79
2008-04-29,115.65,113.33,109.13
2008-04-28,118.77,115.9,109.97
2008-04-25,119.84,117.14,108.04
2008-04-24,117.25,114.44,109.57
2008-04-23,119.47,115.05,109.26
2008-04-22,119.4,113.55,108.2
2008-04-21,117.51,110.93,107.96
2008-04-18,116.7,110.9,105.83
2008-04-17,114.87,110.52,106.39
2008-04-16,114.94,110.03,105.16
2008-04-15,113.8,110.45,103.66
2008-04-14,111.77,108.46,101.66
2008-04-11,110.15,107.38,102.16
2008-04-10,110.12,107.3,102.58
2008-04-09,110.88,107.07,99.63
2008-04-08,108.49,104.91,100.51
2008-04-07,109.1,105.49,99.27
2008-04-04,106.24,102.41,96.96
2008-04-03,103.88,102.72,96.91
2008-04-02,104.79,99.11,95.27
2008-04-01,101,99.17,94.76
2008-03-31,101.61,102.72,97.66
2008-03-28,105.64,102.47,98.74
2008-03-27,107.59,103.96,98.75
2008-03-26,105.77,103,95.96
2008-03-25,101.63,99.97,94.75
2008-03-24,100.07,100.54,94.25
2008-03-20,102.4,100.09,94.03
2008-03-19,104.5,103.47,98.89
2008-03-18,109.44,106.75,97.3
2008-03-17,105.7,104.96,100.67
2008-03-14,110.23,109.78,100.18
2008-03-13,110.35,109.96,99.03
2008-03-12,109.94,109.08,97.99
2008-03-11,108.77,108.11,97.43
2008-03-10,107.93,106.39,95.6
2008-03-07,105.16,105.05,96.26
2008-03-06,105.48,103.7,96.14
2008-03-05,104.53,101.4,93.2
2008-03-04,99.53,98.88,95.61
2008-03-03,102.46,102.69,94.87
2008-02-29,101.85,101.39,94.82
2008-02-28,102.6,100.31,92.65
2008-02-27,99.64,98.95,94.46
2008-02-26,100.92,99.15,92.27
2008-02-25,99.43,97.83,92.21
2008-02-22,99.28,96.58,91.8
2008-02-21,98.21,98.12,93.12
2008-02-20,100.76,98.32,92.69
2008-02-19,100.04,97.22,91.61
2008-02-18,97.775,95.7,90.56
2008-02-15,95.51,97.05,90.44
2008-02-14,95.48,96.45,89.35
2008-02-13,93.29,94.51,88.64
2008-02-12,92.81,94.69,88.71
2008-02-11,93.61,95.31,87.43
2008-02-08,91.79,91.77,86.35333333
2008-02-07,87.5,88.7,85.27666667
2008-02-06,88.43,88.87,84.2
2008-02-05,88.45,89.97,85.69
2008-02-04,90.02,91.43,85.22
2008-02-01,88.99,91.58,87.2
2008-01-31,91.75,91.92,87.25
2008-01-30,92.35,93.02,87.89
2008-01-29,91.66,93.06,87.19
2008-01-28,91.02,91.3,85.51
2008-01-25,90.37,91.32,85.54
2008-01-24,90.03,88,83.38
2008-01-23,87.66,87.72,83.76
2008-01-22,89.87,88.22,81.84
2008-01-21,90.23,88.01,83.73
2008-01-18,90.59,90.11,84.83
2008-01-17,90.15,89.24,85.75
2008-01-16,90.85,88.88,85.71
2008-01-15,91.92,90.81,87.98
2008-01-14,94.24,93.06,86.64
2008-01-11,92.69,91.63,87.5
2008-01-10,93.77,93.03,88.73
2008-01-09,95.69,97.09,90.68
2008-01-08,96.35,96.78,90.12
2008-01-07,95.11,94.61,91.54
2008-01-04,97.94,97.23,92.29
2008-01-03,99.17,98.66,92.03
2008-01-02,99.64,97.41,89.29
2007-12-28,95.97,96.28,89.3
2007-12-27,96.14,94.42,88.02
2007-12-26,94.56,93.13,86.67
2007-12-21,93.24,91.67,85.91
2007-12-20,90.88,91.36,85.845
2007-12-19,91.21,91.06,85.78
2007-12-18,90.51,90.71,86.68
2007-12-17,90.16,90.27,86.54
2007-12-14,92.27,91.97,87.31
2007-12-13,92.27,92.62,87.61
2007-12-12,94.41,91.74,84.49
2007-12-11,89.84,88.24,83.57
2007-12-10,88.29,88.28,83.62
2007-12-07,88.28,88.35,85.14
2007-12-06,90.25,88.81,82.66
2007-12-05,87.51,90.65,85.5
2007-12-04,88.64,90.13,84.53
2007-12-03,88.73,88.16,82.95
2007-11-30,88.73,88.77,84.06
2007-11-29,91.03,92.39,86.52
2007-11-28,90.64,92.17,86.85
2007-11-27,94.44,94.29,88.53
2007-11-26,97.78,95.45,90.1
2007-11-23,98.05,95.74,88.67
2007-11-22,98.26,94.79,89.07
2007-11-21,98.47,95.17,89.69
2007-11-20,98.34,94.59,87.4
2007-11-19,95.41,92.1,86.78
2007-11-16,95.12,91.81,85.15
2007-11-15,93.59,90.4,84.94
2007-11-14,93.7,90.85,84.18
2007-11-13,91.45,89.33,85.44
2007-11-12,95.06,91.83,87.26
2007-11-09,95.47,93.61,87.54
2007-11-08,95.4,94.84,88.185
2007-11-07,96.91,94.92,88.83
2007-11-06,96.34,94.43,86.53
2007-11-05,94.39,92.32,85.53
2007-11-02,95.79,92.26,85.05
2007-11-01,93.66,90.89,85.69
2007-10-31,94.45,89.96,81.3
2007-10-30,90.09,89.11,83.64
2007-10-29,93.62,89.83,83.41
2007-10-26,91.91,87.65,82.6
2007-10-25,92.79,85.06,80.53
2007-10-24,89.61,83.51,78.39
2007-10-23,86.71,82.29,78.87
2007-10-22,87.23,82.92,78.27
2007-10-19,88.54,84.67,79.59
2007-10-18,89.62,85.48,78.2
2007-10-17,87.3,85.92,78.37
2007-10-16,87.42,84.97,78.59
2007-10-15,86.14,83.12,76.57
2007-10-12,83.75,81.48,75.45
2007-10-11,83.08,81.46,74.82
2007-10-10,81.33,78.45,73.63
2007-10-09,80.27,78.47,72.25
2007-10-08,79.04,77.66,74.48
2007-10-05,81.18,79.44,74.52
2007-10-04,81.49,78.13,72.56
2007-10-03,79.85,78.71,73.12
2007-10-02,80.26,77.48,72.71
2007-10-01,80.3,78.56,74.53
2007-09-28,81.57,81.61,76.56
2007-09-27,82.86,79.62,74.88
2007-09-26,80.25,76.54,75.11
2007-09-25,81.8,77.23,75.9
2007-09-24,82.66,78.61,76.09
2007-09-21,82.9,79.71,76.07
2007-09-20,83.93,78.18,75.09
2007-09-19,81.71,78.48,74.87
2007-09-18,81.93,77.82,74.12
2007-09-17,80.62,77.51,72.99
2007-09-14,79.2,78.61,73.55
2007-09-13,80.09,78.19,73.79
2007-09-12,79.79,78.05,73.34
2007-09-11,78.11,77.07,72.21
2007-09-10,77.66,75.72,71.45
2007-09-07,76.64,75.85,71.13
2007-09-06,76.31,76.41,70.78
2007-09-05,75.89,75.43,70.32
2007-09-04,75.14,75.24,69.24
2007-09-03,76.685,74.37,69
2007-07-31,78.23,77.62,69.45
2007-07-30,76.77,76.78,69.94
2007-07-27,77.05,77.11,69.71
2007-07-26,74.74,77.99,71.21
2007-07-25,76.12,75.69,69.53
2007-07-24,73.49,76.6,70.21
2007-07-23,74.54,78.31,71.04
2007-07-20,75.78,79.56,71.4
2007-07-19,75.95,79.03,70.84
2007-07-18,74.98,78.66,69.04
2007-07-17,74.04,77.88,69.42
2007-07-16,74.26,79.18,70.38
2007-07-13,73.82,79.52,70.06
2007-07-12,72.59,79.18,70.12
2007-07-11,72.58,77.92,70.3
2007-07-10,72.67,78.19,69.72
2007-07-09,72.08,78.03,69.45
2007-07-06,72.76,78.23,68.95
2007-07-05,71.79,76.6,68.57
2007-07-04,71.6,75.33,68.34
2007-07-03,71.41,74.78,68.19
2007-07-02,71.28,73.03,67.12
2007-06-29,70.31,73.68,66.54
2007-06-28,69.64,73.38,66.22
2007-06-27,68.98,72.76,65.83
2007-06-26,67.78,71.74,66.85
2007-06-25,68.87,71.79,66.28
2007-06-22,68.84,73.26,65.95
2007-06-21,68.11,72.42,66.95
2007-06-20,68.48,71.84,66.85
2007-06-19,69.07,72.96,67.38
2007-06-18,69.04,73.09,66.64
2007-06-15,68.09,72.15,66.27
2007-06-14,67.73,71.62,65.95
2007-06-13,66.03,70.01,64.81
2007-06-12,65.32,69.16,65.05
2007-06-11,65.92,68.98,64.37
2007-06-08,64.75,70.49,65.77
2007-06-07,66.85,73,65.91
2007-06-06,65.96,72.21,65.37
2007-06-05,65.63,72.14,65.35
2007-06-04,66.21,71.58,64.8
2007-06-01,64.86,69.17,63.77
2007-05-31,64.2,68.59,63.83
2007-05-30,63.39,67.98,63.89
2007-05-29,63.27,69.18,65.32
2007-05-28,63.99,70.13,65.87
2007-05-25,64.71,71.08,66.61
2007-05-24,63.56,72.35,66.76
2007-05-23,65.05,71.75,65.79
2007-05-22,64.94,70.82,66.7
2007-05-21,66.25,70.24,66.15
2007-05-18,64.81,69.72,66.13
2007-05-17,64.98,69.65,65.07
2007-05-16,62.53,67.59,64.7
2007-05-15,62.99,66.86,63.76
2007-05-14,62.49,65.18,64.61
2007-05-11,62.35,64.85,63.73
2007-05-10,61.8,65.07,62.71
2007-05-09,61.51,63.81,62.87
2007-05-08,62.2,64.57,62.37
2007-05-07,61.58,62.4,62.92
2007-05-04,61.82,64.66,63.62
2007-05-03,63.25,64.06,63.92
2007-05-02,63.48,65.04,64.1
2007-05-01,64.47,67.37,64.49
2007-04-30,65.64,66.99,64.88
2007-04-27,66.34,67.12,64.16
2007-04-26,65.9,67.47,64.61
2007-04-25,65.08,67.5,63.95
2007-04-24,63.33,67.71,64.64
2007-04-23,65.2,67.42,63.34
2007-04-20,63.37,65.97,62.76
2007-04-19,61.84,65.8,62.72
2007-04-18,63.19,65.34,62.23
2007-04-17,63.03,66.57,63.91
2007-04-16,63.64,67.06,65.19
2007-04-13,63.59,68.78,65.45
2007-04-12,63.73,68.12,64.34
2007-04-11,62.05,68.05,64.26
2007-04-10,61.8,67.09,63.39
2007-04-09,60.24,69.01,64.15
2007-04-05,63.86,68.68,64.49
2007-04-04,64.4,68.93,63.54
2007-04-03,64.54,68.42,63.93
2007-04-02,65.99,69.04,63.67
2007-03-30,65.76,68.84,63.32
2007-03-29,66.22,67.62,61.78
2007-03-28,64.06,66.34,61.73
2007-03-27,62.94,64,60.57
2007-03-26,62.94,64.45,59.72
2007-03-23,61.18,63.49,58.6
2007-03-22,60.66,62.28,57.94
2007-03-21,57.77,60.61,57.23
2007-03-20,57.73,59.85,57.41
2007-03-19,56.71,60.95,56.94
2007-03-16,56.97,61.43,57.09
2007-03-15,57.51,60.8,58.12
2007-03-14,58.12,61.14,57.74
2007-03-13,57.97,62.09,57.88
2007-03-12,58.9,60.55,57.73
2007-03-09,60.05,60.96,59.38
2007-03-08,61.62,60.94,59.57
2007-03-07,61.83,61.22,58.59
2007-03-06,60.82,59.47,58.11
2007-03-05,59.97,59.49,58.1
2007-03-02,61.56,61.83,59.36
2007-03-01,61.8,61.78,59.3
2007-02-28,62.02,59.87,57.66
2007-02-27,60.85,60.46,58.23
2007-02-26,61.52,60.19,58.39
2007-02-23,60.06,59.91,57.96
2007-02-22,59.45,58.98,55.87
2007-02-21,58.92,57.76,54.36
2007-02-20,58.22,55.81,54.32
2007-02-19,58.79,56.71,54.28
2007-02-16,59.36,56.68,54.24
2007-02-15,58,54.77,54.5
2007-02-13,59.04,55.99,54.36
2007-02-12,57.67,55.25,55.95
2007-02-09,59.72,57.51,56.38
2007-02-08,59.58,55.81,54.51
2007-02-07,57.82,57.54,55.67
2007-02-06,59.06,57.57,56.09
2007-02-05,58.64,58.49,55.64
2007-02-02,59.12,56.96,55.91
2007-02-01,57.39,57.33,54.86
2007-01-31,58.1,56.76,53.16
2007-01-30,56.81,55.33,50.81
2007-01-29,53.97,55.29,52.33
2007-01-26,54.8,55.61,51.52
2007-01-25,54.77,56.05,52.28
2007-01-24,54.83,55.52,51.73
2007-01-23,53.5,54.11,50.44
2007-01-22,51.18,54.33,50.79
2007-01-19,51.82,52.53,49.06
2007-01-18,50.49,50.46,50
2007-01-17,52.22,50.75,49.07
2007-01-16,51.3,50.98,50.38
2007-01-15,52.055,52.05,50.69
2007-01-12,52.81,50.31,50.09
2007-01-11,52.35,51.54,50.46
2007-01-10,53.71,51.62,52.47
2007-01-09,55.56,51.98,52.69
2007-01-08,56.2,52.52,53.7
2007-01-05,56.1,52.58,52.41
2007-01-04,55.72,54.33,55.36
2007-01-03,57.95,56.45,57.21
2007-01-02,59.56,58.62,56.96
2006-12-29,61.17,58.68,56.71
2006-12-28,60.49,59.49,56.86
2006-12-27,60.44,59.78,57.28
2006-12-26,60.99,60.38,58.86
2006-12-22,61.92,62.98,58.4
2006-12-21,62.24,61.99,58.78
2006-12-20,63.25,63.32,58.67
2006-12-19,62.77,62.05,57.54
2006-12-18,62.19,63.2,59.06
2006-12-15,63.23,62.52,59.18
2006-12-14,62.52,62.64,57.85
2006-12-13,61.47,62.28,57.24
2006-12-12,60.91,62.93,57.97
2006-12-11,61.42,62.96,58.24
2006-12-08,61.84,64.47,59.43
2006-12-07,62.36,63.4,59.68
2006-12-06,62.27,64.19,60.03
2006-12-05,62.44,64.15,60.43
2006-12-04,62.43,64.28,60.66
2006-12-01,63.59,65.27,60.23
2006-11-30,62.93,64.87,58.81
2006-11-29,62.47,62.6,57.59
2006-11-28,60.79,61.44,57.27
2006-11-27,60.41,60.4,57.02
2006-11-24,59.62333333,61.3,56.23
2006-11-23,58.83666667,60.31,55.9
2006-11-22,58.05,59.38,56.62
2006-11-21,57.98,59.81,55.88
2006-11-20,56.24,58.12,55.34
2006-11-17,56.02,57.23,55.21
2006-11-16,56.01,59.23,57.14
2006-11-15,58.68,58.28,56.66
2006-11-14,58.32,57.43,57.01
2006-11-13,58.58,56.59,57.41
2006-11-10,59.62,58.45,58.72
2006-11-09,60.9,59.55,57.65
2006-11-08,59.84,57.75,56.44
2006-11-07,59.03,57.23,57.65
2006-11-06,60.05,56.64,56.42
2006-11-03,59.05,56.15,55.62
2006-11-02,57.96,55.78,56.11
2006-11-01,58.59,55.76,56.14
2006-10-31,58.5,55.57,55.02
2006-10-30,58.36,56.32,56.53
2006-10-27,60.8,57.81,56.73
2006-10-26,60.26,58.46,57.76
2006-10-25,58.98,58.35,56.89666667
2006-10-24,57.14,57.01,56.03333333
2006-10-23,56.93,55.79,55.17
2006-10-20,57.17,57.66,57.04
2006-10-19,58.47,57.53,55.92
2006-10-18,57.7,58.36,56.86
2006-10-17,58.87,59.39,57.88
2006-10-16,59.87,58.33,56.71
2006-10-13,58.55,58.81,56.28
2006-10-12,58.18,57.63,55.36
2006-10-11,57.52,57.51,55.57
2006-10-10,58.52,57.4,56.76
2006-10-09,59.94,58.58,57.04
2006-10-06,59.68,56.58,56.64
2006-10-05,59.98,57.37,56.97
2006-10-04,59.52,56.1,55.64
2006-10-03,58.77,56.31,56.97
2006-10-02,60.83,58.44,59.01
2006-09-29,62.96,59.18,57.8
2006-09-28,62.56,60.49,57.76
2006-09-27,62.8,57.35,56.31
2006-09-26,61.1,58.11,56.19
2006-09-25,60.56,57.37,55.02
2006-09-22,59.98,58.76,56.93
2006-09-21,61.25,58.99,56.11
2006-09-20,60.19,58.86,56.68
2006-09-19,61.65,62.45,59.3
2006-09-18,63.76,61.3,59.07
2006-09-15,63.3,59.99,59.23
2006-09-14,63.23,60.96,60.07
2006-09-13,64.02,61.28,59.5
2006-09-12,63.8,61.96,61.26
2006-09-11,65.49,62.59,61.44
2006-09-08,66.2,63.85,63.07
2006-09-07,67.37,64.4,63.61
2006-09-06,67.49,64.86,63.85
2006-09-05,68.66,65.49,63.97
2006-09-04,68.885,64.85,65.03
2006-09-01,69.11,66.82,66.27
2006-08-31,70.19,66.76,65.92
2006-08-30,70.13,66.13,66.07
2006-08-29,69.86,67.19,66.4
2006-08-28,70.43,67.92,66.75
2006-08-25,72.2,71.81,68.79
2006-08-24,72.12,70.72,67.21
2006-08-23,71.33,70.64,67.71
2006-08-22,72.58,71.97,68.48
2006-08-21,72.46,71.79,68.43
2006-08-18,70.83,71.29,67.66
2006-08-17,70.21,70.42,67.37
2006-08-16,71.74,72.47,68.74
2006-08-15,73.05,73.55,69.17
2006-08-14,73.38,73.61,69.62
2006-08-11,74.32,75.38,70.49
